id,venue_name,venue_type,main_bus,venue_add_one,venue_add_two,venue_pcode,venue_web,venue_phone,venue_email,venue_fb,venue_tw,org_own,mger,mger_email,mger_phone,online_contact_form,follow_up,venue_city,venue_country,notes,std_sign_off,res_sign_off,s_kick_id,latitude,longitude,constituency,wday_opening,wday_closing,wkd_opening,wkd_closing,show_opening,show_closing,variations,promoters,venue_capacity,outdoor_space,type_outdoor_space,Instagram ,PRS Type,PRS Venue cat,Omic,gigmainbiz,MD_pad,NPO,FAC,AIE,MVT,Year Venue Opened ,Year Venue Closed ,LAP_areas ,skdl_id,skdl_description,skdl_imageurl,skdl_latitude,skdl_longitude,skdl_type
,Mason's All Day Kitchen And Bar,,,42 Seel Street,,L14BE,,07444386531,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99306,,https://dhzjvxyl79yzn.cloudfront.net/6/99306_0_-masons-all-day-kitchen-and-bar_th.jpg,53.402495,-2.9803,bar
,The Highball Club,,,39-41 Seel Street,,L14AU,,07595157573,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112631,,https://dhzjvxyl79yzn.cloudfront.net/1/112631_0_the-highball-club_th.jpg,53.402454,-2.980091,bar
,Tiki Bao,,,Seel St,,L14BX,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111717,,,53.402469,-2.980003,bar
,Unity Theatre,,,1 Unity Place,,L11BG,,01512794988,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4043,,https://dhzjvxyl79yzn.cloudfront.net/3/4043_th.jpg,53.402716,-2.980024,Theatre
,Butter,,,"28 Slater Street, L1 4BX",,L14BX,,07564444500,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103678,,https://dhzjvxyl79yzn.cloudfront.net/8/103678_0_butter_th.jpg,53.402404,-2.97992,Other
,Slaters,,,26 Slater Street,,L14BS,,01517086990,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109388,,https://dhzjvxyl79yzn.cloudfront.net/8/109388_0_slaters_th.jpg,53.402456,-2.97987,bar
,The Jacaranda Club,,,21-23 Slater Street,,L14BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94060,,,53.402438,-2.979623,bar
,Zoo Bar And Basement Club,,,6-10 Slater Street,,L14BS,,01517030618,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16639,,https://dhzjvxyl79yzn.cloudfront.net/9/16639_1_zoo-bar-and-basement-club_th.jpg,53.402733,-2.9797118,Nightclub
,Temple Bar Liverpool,,,6-10 Slater Street,,L14BS,,01517030618,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50746,,https://dhzjvxyl79yzn.cloudfront.net/6/50746_1_temple-bar-liverpool_th.jpg,53.402733,-2.9797118,bar
,Loco Club,,,"Unit 101B, The Palace, 6-10 Slater Street",,L14BS,,07710691179,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80774,,https://dhzjvxyl79yzn.cloudfront.net/4/80774_0_loco-club_th.jpg,53.402733,-2.9797118,Nightclub
,Walkabout Liverpool,,,Concert Square,,L14AN,,01517080843,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7906,,https://dhzjvxyl79yzn.cloudfront.net/6/7906_th.jpg,53.402939,-2.980233,bar
,Boston Pool Loft,,,"Holmes Building, 46-50 Wood Street",,L14AQ,,01513052426,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89333,,https://dhzjvxyl79yzn.cloudfront.net/3/89333_0_boston-pool-loft_th.jpg,53.403021,-2.980025,Other
,Ruby Sky,,,"Holmes Building, Concert Square, 46â50 Wood Street",,L14AQ,,01517076470,,,,,,,,,,Liverpool ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37024,,https://dhzjvxyl79yzn.cloudfront.net/4/37024_2_ruby-sky_th.jpg,53.403242,-2.980116,Nightclub
,Fusion Nightclub ,,,17 Fleet Street,,L14AR,,01513052425,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92638,,https://dhzjvxyl79yzn.cloudfront.net/8/92638_1_fusion-nightclub-_th.jpg,53.4030413,-2.9798322,Nightclub
,Black Rabbit Shot Co,,,39 - 41 Fleet Street,,L14AR,,01517094141,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52956,,https://dhzjvxyl79yzn.cloudfront.net/6/52956_1_black-rabbit-shot-co_th.jpg,53.402848,-2.979709,bar
,Omnia Night Club,,,3A Fleet Street,,L14AR,,01517093498,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65866,,,53.4029759,-2.9796873,Nightclub
,Legion Of Lost Souls ,,,"14-18 Hardman Street, Liverpool, L1",,L14AR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75125,,,53.4029759,-2.9796873,Nightclub
,Vanilla Factory 39 Fleet Street Liverpool L1,,," Vanilla Factory, 39 Fleet Street, Liverpool, L1",,L14AR,,01519589767,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79620,,https://dhzjvxyl79yzn.cloudfront.net/0/79620_0_-vanilla-factory-39-fleet-street-liverpool-l1_th.jpg,53.4029759,-2.9796873,Training Venue
,The Berlin,,,Wood Street,,L14AQ,,0151000000,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57371,,https://dhzjvxyl79yzn.cloudfront.net/1/57371_1_the-berlin_th.jpg,53.403216,-2.979639,bar
,SOTTO,,,54 Wood Street,,L14AQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114173,,https://dhzjvxyl79yzn.cloudfront.net/3/114173_0_sotto_th.jpg,53.403244,-2.979536,bar
,The Shipping Forecast,,,15 Slater St,,L14BW,,01517096901,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17581,,https://dhzjvxyl79yzn.cloudfront.net/1/17581_th.jpg,53.402519,-2.979338,live
,Escape Yellow Sub,,,"Unit 151, 5-9 Slater Street",,L14BW,,01513050213,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92741,,https://dhzjvxyl79yzn.cloudfront.net/1/92741_0_escape-yellow-sub_th.jpg,53.4027199,-2.9791746,Other
,Bass,,,"Unit 6, 5-9 Slater Street",,L14BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94434,,,53.4027199,-2.9791746,Nightclub
,The Spot,,,3b records basement 5 slater street ,,L14BW,,01517076444,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94849,,https://dhzjvxyl79yzn.cloudfront.net/9/94849_0_the-spot_th.jpg,53.4027199,-2.9791746,live
,The Spot Club,,," 5-9, Slater Street Liverpool, L1 4BW",,L14BW,,01517076444,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98447,,https://dhzjvxyl79yzn.cloudfront.net/7/98447_0_the-spot-club_th.jpg,53.4027199,-2.9791746,live
,The Hold The Shipping Forecast,,,15 Slater Street,,L14BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107278,,,53.4027544,-2.9791704,Nightclub
,3 Beat Records,,,Slater Street ,,L14BW,,01510000000,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52322,,,53.4027466,-2.9791556,bar
,Multiple City Centre Venue's,,,Liverpool City Centre,,L14BW,,07801549629,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55267,,,53.4027466,-2.9791556,Nightclub
,3b Records,,,"Unit 147, 5-9 Slater Street",,L14BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61033,,https://dhzjvxyl79yzn.cloudfront.net/3/61033_1_3b-records_th.jpg,53.4027466,-2.9791556,Other
,Revolution St Peter's Square,,,St Peters Square,,L14DQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114676,,,53.4024948,-2.9785584,bar
,Bluu Below,,,"Bluu, St. Peters Square, Fleet Street, Liverpool L1 4DQ",,L14DQ,,01517098462,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,,,53.402573,-2.978516,bar
,The Tea Factory,,,78-82 Wood Street,,L14DQ,,01517087008,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,,,53.402573,-2.978516,live
,Projekt Bar And Club,,,"Unit 101B, The Palace, 6-10 Slater Street",,L14BS,,07513219946,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67386,,https://dhzjvxyl79yzn.cloudfront.net/6/67386_2_projekt-bar-and-club_th.jpg,53.402852,-2.979245,Nightclub
,SECRET SPOOKY LOCATION,,,"Unit 261, 5-9 Slater Street",,L14BW,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98981,,,53.402859,-2.979165,Nightclub
,Voodoo Rooms,,,6-10 slater street,,L14BS,,01517030618,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40022,,https://dhzjvxyl79yzn.cloudfront.net/2/40022_1_voodoo-rooms_th.jpg,53.402907,-2.979194,Nightclub
,Korova Club ,,,52-54 Wood Street,,AB10L1,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50814,,,53.403181,-2.97946,live
,Your Yoga,,,63 Wood Street,,L14AL,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116466,,,53.4031422,-2.9791345,Other
,Bar L1,,,52 Bold Street,,L14Ea,,01517099229,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44574,,https://dhzjvxyl79yzn.cloudfront.net/4/44574_1_bar-l1_th.jpg,53.4032045,-2.9792112,Nightclub
,MODO Liverpool,,,2 Concert Street,,L14AR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116083,,,53.4033479,-2.9804435,Nightclub
,Coyote Ugly,,,52 Bold Street,,L14EA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90580,,https://dhzjvxyl79yzn.cloudfront.net/0/90580_1_coyote-ugly_th.jpg,53.4034593,-2.9795602,Nightclub
,Pizza Punks,,,30 Bold Street,,L14LF,,01513128777,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116543,,,53.4040208,-2.9804084,Restaurant
,Prohibition Bar Restaurant,,,1a Bold St,,L14dj,,01517072333,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8899,,https://dhzjvxyl79yzn.cloudfront.net/9/8899_th.jpg,53.404213,-2.980239,bar
,Coyote Ugly Liverpool,,,52 Bold Street,,L14EA,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113608,,,53.4035111,-2.9794028,Nightclub
,Pieminister Liverpool,,,31 Bold Street,,L14DN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86446,,,53.403583,-2.979156,Restaurant
,House Liverpool,,,25 Bold Street,,L14DN,,01517088940,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56007,,,53.4038152,-2.9792854,bar
,Republik Liverpool,,,66 Bold Street,,L14HR,,07540136080,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21370,,https://dhzjvxyl79yzn.cloudfront.net/0/21370_th.jpg,53.4028274,-2.9782524,bar
,Baby Tiger,,,66-68 Bold Street,,L14HR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366,,,53.402861,-2.978447,bar
,Ropes And Twines,,,70 Bold Street,,L14HR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114525,,,53.4028521,-2.9783307,bar
,Penthouse Liverpool,,,66 Bold Street,,L14HR,,07525394466,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32422,,https://dhzjvxyl79yzn.cloudfront.net/2/32422_1_penthouse-liverpool_th.jpg,53.4028522,-2.9783307,Nightclub
,The Penthouse,,,66 Bold St,,L14HR,,07525394466,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37044,,,53.4028522,-2.9783307,Nightclub
,House (Bold Street),,,25 Bold Street,,L14HR,,01517097141,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37746,,,53.4028522,-2.9783307,bar
,Red Dog Saloon   Liverpool Restaurant,,,66 Bold Street,,L14HR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104588,,,53.4028692,-2.9783307,Nightclub
,Leaf,,,,,L14EZ,,01517077747,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100255,,,53.4029434,-2.9775661,other
,Next To Nowhere,,,"Basement, 96 Bold Street",,L14HY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95210,,,53.4024243,-2.9774821,Other
,Little Green Door,,,108 Bold Street,,L14HY,,07564803856,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114099,,,53.4024638,-2.9774494,Nightclub
,Little Green Room Liverpool,,,108 Bold Street,,L14HY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116182,,,53.4024638,-2.9774494,Nightclub
,Ludus Bar,,,108 Bold Street,,L14HY,,01517096607,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30350,,,53.4024639,-2.9774494,bar
,Ameriesko ,,,3 Hatton Garden,,L32EF,,01513522618,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69588,,https://dhzjvxyl79yzn.cloudfront.net/8/69588_0_ameriesko-_th.jpg,53.4024639,-2.9774494,bar
,Boudoir Hotel L14HY,,,112 Bold Street,,L14HY,,07748151840,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108402,,,53.4024809,-2.9774494,bar
,Peppercats,,,108 Bold Street,,L14HY,,01517098413,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108921,,https://dhzjvxyl79yzn.cloudfront.net/1/108921_0_peppercats_th.jpg,53.4024809,-2.9774494,Restaurant
,Sapphire Lounge,,,108-110 Bold St,,L14HY,,01517096607,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49524,,https://dhzjvxyl79yzn.cloudfront.net/4/49524_1_sapphire-lounge_th.jpg,53.402566,-2.977256,bar
,"108 Bold Street, Liverpool",,,108 Bold Street,,L14HY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114163,,,53.4023507,-2.9769851,Nightclub
,Little Green Door Liverpool,,,108 Bold Street,,L14HY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114632,,,53.4023509,-2.9769841,Nightclub
,The Little Green Door,,,108 Bold Street,,L14HY,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115977,,,53.4023509,-2.9769841,Nightclub
,Bold Street Coffee,,,89 Bold Street,,L14HF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76405,,,53.402395,-2.976889,Other
,Rennies Gallery,,,63 Bold Street,,L14EZ,,01517080599,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18009,,https://dhzjvxyl79yzn.cloudfront.net/9/18009_th.jpg,53.402848,-2.9774244,Gallery
,Microzine,,,65-67 Bold Street,,L14EZ,,01517097282,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337,,,53.402896,-2.97741,live
,Leaf On Bold Street,,,65-67 Bold Street,,L14EZ,,01517077747,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25774,,https://dhzjvxyl79yzn.cloudfront.net/4/25774_1_leaf-on-bold-street_th.jpg,53.4029049,-2.9773843,bar
,Bar 17,,,5 Heathfield Street,,L14AT,,01513061692,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83398,,https://dhzjvxyl79yzn.cloudfront.net/8/83398_0_bar-17_th.jpg,53.4031842,-2.9773005,bar
,Bar Racine,,," 35 Renshaw Street Liverpool, L1 2SF",,L12SF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90169,,,53.4038046,-2.9767851,bar
,The Cooperative,,,28-32 Renshaw Street,,L14EF,,07877660150,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18751,,https://dhzjvxyl79yzn.cloudfront.net/1/18751_th.jpg,53.4038757,-2.9773765,Gallery
,Smokie Mo's,,,35 Renshaw Street,,L12SF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112491,,,53.4038525,-2.9768039,Nightclub
,Grand Central Hall Liverpool,,,Grand Central Hall,,L12SF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117521,,,53.40403962,-2.97678173,Nightclub
,The Dome,,,35 Renshaw Street,,L12SF,,01517091396,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26544,,https://dhzjvxyl79yzn.cloudfront.net/4/26544_2_the-dome_th.jpg,53.4040863,-2.976915,live
,The Dome Grand Central ,,,35 Renshaw Street,,L12SF,,08448094620,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27524,,,53.4040863,-2.976915,live
,Grand Central Hall,,,35 Renshaw Street,,L12SF,,01517091396,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29636,,https://dhzjvxyl79yzn.cloudfront.net/6/29636_3_grand-central-hall_th.jpg,53.4040863,-2.976915,Theatre
,Level UP,,,1 Delamere Avenue,,L12SF,,01513456347,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29710,,,53.4040863,-2.976915,Gallery
,Barcelona Bar,,,Renshaw Street,,L12SF,,01517090880,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37476,,,53.4040863,-2.976915,live
,Liffey Bar,,,43 Renshaw Street,,L12SF,,01517079811,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39274,,,53.4040863,-2.976915,bar
,The Barcelona Bar,,,Renshaw Street,,L12SF,,07794188754,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21148,,https://dhzjvxyl79yzn.cloudfront.net/8/21148_th.jpg,53.404216,-2.9767429,bar
,STN LVP,,,32 Ranelagh Street,,L11QE,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107960,,,53.4046341,-2.9801462,Nightclub
,The Lost Lounge 32 Ranelagh St Liverpool L1 1QE,,,32 Ranelagh Street,,L11QE,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109131,,,53.4046341,-2.9801461,bar
,Lost Lounge,,,32 Ranelagh Street,,L11QE,,07493684890,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104905,,https://dhzjvxyl79yzn.cloudfront.net/5/104905_0_lost-lounge_th.jpg,53.404864,-2.97991,Nightclub
,Lanigans,,,33 Ranelagh Street,,L11JP,,01517078596,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73108,,https://dhzjvxyl79yzn.cloudfront.net/8/73108_0_lanigans_th.jpg,53.4052391,-2.9799349,bar
,Wilkinson In Liverpool,,,"St Johns Shopping Centre, 112-124 St George Way",,L11HU,,01517082994,,,,,,,,,,Liverpool ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22016,,,53.4059077,-2.979514,Outdoors
,Ruby Blues Great Charlotte Street Liverpool L1 1HU,,,"Unit 4, Charlotte Row, 53 Great Charlotte Street",,L11HU,,01517098744,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67513,,https://dhzjvxyl79yzn.cloudfront.net/3/67513_1_ruby-blues-great-charlotte-street-liverpool-l1-1hu_th.jpg,53.4059077,-2.979514,Nightclub
,The Celtic Corner ,,,43 Ranelagh Street,,L11JR,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109867,,,53.4053904,-2.9788999,Nightclub
,Sanctuary Bar,,,72 Lime Street,,L11JN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106233,,,53.4056646,-2.9786604,bar
,Lewis's Building Liverpool,,,Renshaw Street,,L35BB,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107004,,,53.405261,-2.978409,Other
,The Beehive,,,14 Mount Pleasant,,L35RY,,01515258967,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99901,,,53.4047978,-2.9771174,bar
,Silo,,,1 Mount Pleasant,,L35SX,,07500005709,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16437,,https://dhzjvxyl79yzn.cloudfront.net/7/16437_th.jpg,53.404852,-2.976739,Nightclub
,1 Mount Pleasant (Club 051),,,1 Mount Pleasant,,L35SX,,01512550703,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37540,,,53.404898,-2.9765877,Nightclub
,AURA NIGHTCLUB LIVERPOOL,,,1 MOUNT PLEASANT,,L35SX,,07500005709,,,,,,,,,,LIVERPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44630,,,53.404898,-2.9765877,Nightclub
,The Vines Ballroom,,,81 Lime Street,,L11JQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,53.405558,-2.978279,live
,The Vines   The Big House,,,81 Lime Street,,L11JQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106739,,,53.405593,-2.978293,Nightclub
,The Vines,,,"81 Lime St, L1 1JQ",,L11JQ,,01517093977,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54582,,,53.405613,-2.978272,Nightclub
,The Big House,,,the big house liverpool,,L11JQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106737,,,53.405669,-2.97825,Nightclub
,The Heritage Suite ,,,81 Lime Street,,L11JQ,,01517093977,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100135,,,53.40572,-2.978009,Other
,Adelphi,,,Ranelagh Place,,L35UL,,01517097200,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6876,,,53.405489,-2.976988,bar
,Britannia Adelphi Hotel,,,Ranelagh Place,,L35UL,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84410,,,53.4054972,-2.9769624,Hotel
,Chinatown Arch,,,"Chinatown Arch, Berry Street  Liverpool, Merseyside L1 5DN United Kingdom",,L15DN,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98532,,,53.399672,-2.976365,Outdoors
,Chamber 36,,,"45-49 Berry Street, L1 9DU, Liverpool",,L19DU,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79170,,https://dhzjvxyl79yzn.cloudfront.net/0/79170_0_chamber-36_th.jpg,53.4000563,-2.976176,bar
,Habitual X Bunch,,,50 Berry Street,,L14JQ,,07480462999,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112729,,,53.4004156,-2.9763989,bar
,BUNCH X HABITUAL,,,50 Berry Street,,L14JQ,,07480462999,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112807,,,53.4004156,-2.9763989,bar
,The Sink,,,48 Berry Street,,L14JQ,,07583596215,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30006,,,53.4005214,-2.9764574,bar
,Bunch Wine Bar,,,50 Berry Street,,L14JQ,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106549,,,53.4005384,-2.9764573,bar
,Virgin Megastores Liverpool,,,Liverpool,,L11LQ,,02074043000,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5209,,,53.400567,-2.976469,live
,Red Door Liverpool,,,21-23 Berry Street,,L19DF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98558,,https://dhzjvxyl79yzn.cloudfront.net/8/98558_0_red-door-liverpool_th.jpg,53.4006945,-2.9757377,bar
,Red Door,,,37-43 Berry Street,,L19DF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89600,,,53.4007995,-2.9758237,bar
,Lemon Lounge,,,21 Berry Street,,L19DF,,01517095055,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,,https://dhzjvxyl79yzn.cloudfront.net/1/1621_th.jpg,53.400779,-2.975737,Nightclub
,The Metropolitan,,,21 Berry Street,,L19DF,,01517095055,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3246,,,53.400779,-2.975737,live
,Lemon Lounge,,,21 - 23 Berry Street,,L19DF,,01517095055,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,,https://dhzjvxyl79yzn.cloudfront.net/3/3803_th.jpg,53.40078,-2.975738,Nightclub
,Metropolitan,,,21-23 Berry Street,,L19DF,,01517095055,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11257,,,53.40078,-2.975738,Nightclub
,Bar Samui,,,Hardman Street,,L19DF,,,,,,,,,,,,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17918,,,53.4007882,-2.9757114,Nightclub
